,type,rating,review_count,lat,lon,category,price
501,2,4.0,110,41.90055,-87.68662,176,-1
502,2,4.0,5369,41.939640045166,-87.7004470825195,37,1
503,2,4.5,107,41.89579,-87.6668,197,-1
504,2,4.0,267,41.88448,-87.66094,194,3
505,2,4.0,38,41.911259,-87.678435,214,1
506,2,4.5,43,41.90387,-87.66234,227,-1
507,2,4.0,1561,41.900523,-87.6260999,246,2
508,2,4.0,1149,41.9096594975818,-87.6348415912861,122,1
509,2,4.5,12,41.93280445024335,-87.64314091534244,176,-1
510,2,4.0,43,41.888367,-87.629247,158,1
511,2,4.0,430,41.90352,-87.67596,122,1
512,2,3.5,5,41.89598,-87.66056,166,-1
513,2,4.0,134,41.88644789914569,-87.63410059101776,107,-1
514,2,4.0,64,41.91734,-87.68782,16,-1
515,2,4.5,190,41.869606792045936,-87.66185364111996,117,-1
516,2,4.5,166,41.916972,-87.733514,242,1
517,2,4.5,152,41.8830608124328,-87.6445323537732,219,3
518,2,4.5,1562,41.891861,-87.6320114,173,2
519,2,4.0,942,41.8959792096669,-87.6842580932541,113,1
520,2,4.5,2064,41.88367058013238,-87.648907,17,1
521,2,4.0,684,41.9032749,-87.6304693,234,1
522,2,4.0,21,41.89854,-87.69714,15,-1
523,2,4.5,18,41.92469464993396,-87.69607169999999,188,-1
524,2,4.0,386,41.9182862,-87.6539105,208,1
525,2,3.5,329,41.91032,-87.6780953,16,1
526,2,4.0,310,41.8994,-87.62835,122,2
527,2,4.0,209,41.8854547108051,-87.61771458432159,104,2
528,2,4.0,7,41.884643,-87.647681,53,-1
529,2,4.5,483,41.8548064874185,-87.630194313612,223,1
530,2,4.0,309,41.9356832,-87.6927103,6,1
531,2,4.0,1830,41.963286,-87.673801,176,1
532,2,4.5,66,41.92568872882582,-87.66986723130421,146,-1
533,2,4.5,167,41.88978,-87.63159,47,1
534,2,4.0,818,41.9185554983396,-87.648811124884,193,1
535,2,4.5,158,41.938755,-87.739257,158,1
536,2,4.5,39,41.80954637457984,-87.6159768551588,206,-1
537,2,4.5,37,41.98368287285429,-87.65497329936066,53,-1
538,2,4.0,76,41.87923,-87.63541,53,2
539,2,4.5,102,41.90342,-87.67677018724892,193,-1
540,2,4.5,124,41.92695,-87.70439,130,1
541,2,4.0,441,41.89787,-87.6252,122,1
542,2,4.5,20,41.9107768353098,-87.67215619999999,44,-1
543,2,4.5,177,41.8974851,-87.6214486,158,1
544,2,4.0,507,41.8717573,-87.63091299999999,158,1
545,2,4.5,117,41.927229,-87.697203,117,1
546,2,4.0,1012,41.94508,-87.66357,234,1
547,2,4.5,25,41.89079,-87.66257,222,-1
548,2,4.0,158,41.88063,-87.68678,193,0
549,2,4.5,38,41.892729,-87.632867,14,-1
550,2,4.5,38,41.892729,-87.632867,14,-1
551,2,4.5,34,41.92744,-87.70424,16,-1
552,2,4.0,138,41.940026652688616,-87.663398964418,246,-1
553,2,4.5,26,41.86912,-87.68579,16,0
554,2,4.5,353,41.909312,-87.676058,144,1
555,2,4.0,786,41.91256,-87.67367,122,2
556,2,4.0,821,41.8866045,-87.6396918,217,3
557,2,3.5,233,41.94349,-87.67862,234,1
558,2,4.0,309,41.88456932728256,-87.64948809500547,125,3
559,2,4.5,4,41.9048500061035,-87.6671295166016,146,0
560,2,4.5,11,41.91751,-87.71964,222,-1
561,2,4.5,431,41.944598777570256,-87.65411042932935,130,1
562,2,4.0,31,41.92699244042561,-87.65100315767073,31,-1
563,2,5.0,17,41.89170724874642,-87.60848070057254,122,-1
564,2,4.0,228,41.931956,-87.703627,158,1
565,2,4.5,23,41.931918,-87.687683,31,-1
566,2,4.0,486,41.894844,-87.622996,189,1
567,2,4.5,460,41.927002,-87.6722383,133,1
568,2,4.5,355,41.9335,-87.6639299,122,1
569,2,4.5,188,41.92733,-87.64201,89,1
570,2,4.0,3659,41.88513231411071,-87.62375615999174,176,1
571,2,4.0,48,41.8857,-87.66097,37,-1
572,2,5.0,6,41.88388,-87.70583,130,-1
573,2,4.5,641,41.869141,-87.663129,146,0
574,2,3.0,203,41.89633,-87.66749,183,3
575,2,4.0,205,41.895821,-87.666018,234,1
576,2,4.0,379,41.910627,-87.674672,122,1
577,2,4.0,996,41.88370754212763,-87.6487662,189,1
578,2,4.5,245,41.9262503,-87.6502686,187,1
579,2,4.0,111,41.8544165,-87.6415619,217,3
580,2,4.0,138,41.869369,-87.6329449,122,1
581,2,4.5,97,41.92480747374122,-87.6402047,210,-1
582,2,4.5,323,41.9048454,-87.6775072,176,1
583,2,4.5,3,41.88591636183168,-87.64525098420366,53,-1
584,2,4.5,3,41.925091,-87.697257,181,-1
585,2,4.0,1103,41.92638,-87.641448,122,1
586,2,4.0,135,41.91072,-87.67592,37,1
587,2,4.0,692,41.85800689268994,-87.66424954639703,146,1
588,2,4.0,26,41.92008,-87.66263,114,-1
589,2,4.0,511,41.8813694,-87.6266966,183,1
590,2,4.5,211,41.92448,-87.75144,37,1
591,2,4.5,109,41.8523799,-87.67952,228,-1
592,2,4.5,28,41.87852597629246,-87.63164449594656,16,-1
593,2,4.5,56,41.93459,-87.66901,220,-1
594,2,3.5,203,41.906785,-87.671352,114,1
595,2,4.5,346,41.9219281,-87.64897,219,1
596,2,4.0,238,41.90924,-87.63498,16,2
597,2,4.0,439,41.8682299,-87.62635,39,1
598,2,4.0,1140,41.84575,-87.63389,122,1
599,2,4.5,174,41.9074485,-87.6672509,171,0
600,2,5.0,26,41.889635,-87.644829,219,-1
601,2,5.0,5,41.884048,-87.705702,89,-1
602,2,4.0,540,41.87279,-87.654,122,1
603,2,4.0,161,41.8852477324604,-87.638622438905,158,1
604,2,4.5,46,41.92431571292884,-87.64662294027266,240,-1
605,2,4.0,1106,41.90169273016684,-87.62760650957733,16,2
606,2,4.0,383,41.89278,-87.61897,117,0
607,2,4.0,116,41.91169,-87.63504,176,1
608,2,4.0,371,41.8829851,-87.6491649,6,3
609,2,4.0,405,41.8923924003537,-87.6212023891231,68,1
610,2,4.0,1048,41.885169,-87.619152,68,1
611,2,4.0,553,41.89871,-87.62142,122,1
612,2,4.0,73,41.85800436100297,-87.65963181853294,146,1
613,2,4.0,542,41.93241,-87.69257,240,1
614,2,4.0,2196,41.92353,-87.698153,32,1
615,2,4.0,239,41.881457,-87.626434,51,1
616,2,4.0,297,41.8936097,-87.6215573,158,2
617,2,4.0,132,41.8901318,-87.63366901358395,146,1
618,2,5.0,195,41.940354,-87.678644,144,-1
619,2,4.0,369,41.894512,-87.634534,125,1
620,2,4.5,586,41.89446154423193,-87.63551943004131,234,2
621,2,4.5,59,41.8532099233319,-87.6325099915266,97,-1
622,2,4.5,660,41.8840133613437,-87.6329983558197,197,1
623,2,4.0,46,41.8845072145959,-87.6968617688504,257,1
624,2,4.0,176,41.91064,-87.63437,176,-1
625,2,4.0,1002,41.93610329132797,-87.65420562469211,197,1
626,2,4.5,62,41.89678815734355,-87.6384181,219,-1
627,2,4.5,50,41.88779,-87.68207,89,1
628,2,4.0,301,41.9313684850931,-87.7113179862499,130,2
629,2,4.5,121,41.8829813,-87.62858419999999,179,1
630,2,4.0,114,41.9483835,-87.68800552453689,156,1
631,2,4.5,283,41.8526751,-87.6235426,51,-1
632,2,5.0,17,41.884048,-87.705702,132,-1
633,2,4.0,8,41.945762,-87.655068,181,-1
634,2,4.5,118,41.886923,-87.660416,158,3
635,2,4.0,90,41.88494698,-87.64857353,234,2
636,2,4.5,74,41.93608,-87.64456,189,1
637,2,4.5,4,41.89928085238425,-87.62748564945943,16,-1
638,2,4.5,256,41.87937,-87.62675,242,1
639,2,4.0,3846,41.9103256994423,-87.6760850295053,176,1
640,2,5.0,41,41.9388,-87.72987,54,-1
641,2,4.5,966,41.8914851,-87.6302732,219,1
642,2,5.0,40,41.953862,-87.726575,38,-1
643,2,4.5,56,41.87815,-87.6478,189,1
644,2,4.0,581,41.873437,-87.630308,234,1
645,2,4.0,21,41.92031,-87.63751,114,-1
646,2,5.0,6,41.917304,-87.689682,144,1
647,2,4.5,140,41.89456778284408,-87.63506401165999,117,3
648,2,4.0,34,41.8843335,-87.6993057,37,0
649,2,3.5,269,41.890598,-87.685539,146,0
650,2,4.0,3901,41.89071,-87.6307999,146,1
651,2,4.0,93,41.86957,-87.66266,130,-1
652,2,3.0,70,41.877034,-87.657287,181,-1
653,2,4.0,727,41.90289,-87.67784,146,1
654,2,3.5,6,41.91061391077317,-87.67816320061684,231,-1
655,2,3.5,324,41.8967057952508,-87.6369849219918,69,1
656,2,4.0,141,41.8688745,-87.6833452,43,1
657,2,4.0,606,41.88465,-87.65007,197,2
658,2,4.0,170,41.8959,-87.66216,228,1
659,2,4.0,51,41.894213,-87.6525445,53,-1
660,2,4.0,842,41.8858542,-87.651954,133,1
661,2,4.0,460,41.8738179,-87.6292004,122,1
662,2,3.5,491,41.9172221208955,-87.6368708980533,176,1
663,2,4.5,40,41.91848947283799,-87.63842988220814,65,1
664,2,4.0,388,41.8960999,-87.68141,122,2
665,2,4.0,1052,41.935258,-87.662681,217,1
666,2,5.0,4,41.9206862198534,-87.70166191797347,89,-1
667,2,4.0,752,41.9286079,-87.648514,220,1
668,2,4.5,66,41.91013,-87.68461,117,1
669,2,4.5,122,41.9175379,-87.6361477,144,-1
670,2,4.0,922,41.869123,-87.660678,234,1
671,2,4.0,250,41.96507,-87.65761,234,1
672,2,4.0,683,41.8818,-87.6321,53,1
673,2,4.0,43,41.9185668,-87.6899712,31,1
674,2,4.0,58,41.910192,-87.677693,176,-1
675,2,4.0,348,41.91021,-87.63437,158,1
676,2,4.0,201,41.8586740902876,-87.6600559428334,146,1
677,2,3.5,116,41.921661,-87.695588,234,-1
678,2,4.0,2226,41.8891395940387,-87.629966789584,122,2
679,2,4.5,49,41.85812667,-87.654945,130,-1
680,2,4.0,1046,41.8913174932487,-87.6471944883606,234,2
681,2,4.5,297,41.90558,-87.67037,219,1
682,2,4.0,250,41.8693003,-87.6642857,228,0
683,2,4.0,196,41.8807491198048,-87.6315721359599,53,1
684,2,4.0,699,41.857970649612,-87.6709524169564,146,1
685,2,3.5,232,41.85808741862404,-87.65667013451556,146,1
686,2,4.5,591,41.9104983,-87.6345168,31,0
687,2,4.5,92,41.94461,-87.64542,39,2
688,2,4.0,35,41.890772,-87.65644,44,1
689,2,4.0,674,41.92421816837574,-87.71430114562598,158,1
690,2,4.0,98,41.876820048431,-87.6329077552929,92,-1
691,2,4.0,415,41.896898,-87.628469,189,1
692,2,4.0,214,41.89896,-87.68659,146,0
693,2,5.0,1,41.903353,-87.680432,242,-1
694,2,4.5,398,41.9744963,-87.66808209999999,16,1
695,2,4.5,65,41.954161764619855,-87.74877464456482,54,-1
696,2,4.0,5,41.876628064066,-87.63840348548105,87,-1
697,2,4.0,358,41.944887,-87.649123,176,1
698,2,4.0,84,41.88464,-87.65035,158,1
699,2,4.5,62,41.950417,-87.663834,146,-1
700,2,4.0,457,41.89563,-87.67599,234,1
701,2,4.0,10,41.9028559734445,-87.7209088951349,47,-1
702,2,3.5,123,41.90937,-87.64804,189,1
703,2,4.5,9,41.85167380750764,-87.6318241,178,-1
704,2,4.5,357,41.8675609003442,-87.6158984322169,113,0
705,2,3.5,85,41.88442,-87.66257,158,-1
706,2,4.0,845,41.93302,-87.64657,197,1
707,2,4.5,38,41.90363302144727,-87.67869294417999,67,-1
708,2,4.0,384,41.8903923779726,-87.6462576538324,208,1
709,2,4.5,202,41.96169,-87.67492,61,1
710,2,4.0,570,41.8444817593219,-87.6601841065537,53,2
711,2,4.0,155,41.90408,-87.63477,16,1
712,2,4.5,106,41.94023054989601,-87.6445451432101,110,1
713,2,4.0,348,41.894978,-87.634515,104,-1
714,2,4.0,16,41.95424,-87.70731,126,1
715,2,4.0,431,41.962073079364295,-87.65175228584437,158,1
716,2,4.5,185,41.93302,-87.64649,16,1
717,2,4.5,385,41.90344,-87.63041,122,2
718,2,4.5,20,41.89111,-87.62754,158,-1
719,2,3.0,111,41.89147494708917,-87.60231698527755,133,1
720,2,4.0,474,41.88479075174117,-87.6190559773597,192,1
721,2,5.0,1,41.89640656879392,-87.65597864985466,159,-1
722,2,4.0,20,41.887354,-87.621413,53,1
723,2,4.0,132,41.85816,-87.65982,146,0
724,2,4.0,896,41.924093,-87.636974,92,2
725,2,4.5,87,41.93169,-87.64414,51,2
726,2,4.0,279,41.85254,-87.62268,176,1
727,2,4.5,36,41.917928,-87.648258,206,-1
728,2,4.0,35,41.8942298,-87.63476899999999,210,-1
729,2,3.5,445,41.89352359320335,-87.62791027116394,192,1
730,2,4.0,2011,41.903617442969,-87.63023965658,17,1
731,2,4.0,246,41.848004,-87.682836,122,1
732,2,4.0,212,41.89961,-87.625233,37,1
733,2,4.0,41,41.9421869,-87.6883886,166,1
734,2,4.0,1003,41.9074789,-87.6732148,117,1
735,2,4.5,87,41.9231177978453,-87.7464619651437,37,-1
736,2,4.5,517,41.881323483914,-87.6245379144271,122,1
737,2,4.0,880,41.891823,-87.60966,176,1
738,2,4.0,28,41.8738837,-87.6660615,158,1
739,2,4.0,9,41.8711858,-87.6738649,246,-1
740,2,4.5,167,41.918357,-87.650234,222,-1
741,2,4.5,447,41.9342291,-87.6462028,138,1
742,2,4.5,31,41.99027,-87.6606,92,-1
743,2,4.0,888,41.89804,-87.62127,61,1
744,2,4.0,68,41.883938,-87.65012139999999,222,-1
745,2,4.5,1249,41.8955051374998,-87.6915407180786,11,2
746,2,3.5,3,41.874841,-87.639979,44,-1
747,2,4.5,809,41.95681,-87.65173,187,1
748,2,4.0,234,41.88526398079049,-87.62647000200982,193,1
749,2,4.0,190,41.94352,-87.67172,197,1
750,2,3.0,472,41.8918435,-87.6001717,158,2
751,2,5.0,2,41.93865806633166,-87.7215456,11,-1
752,2,4.0,290,41.9106011593253,-87.6532985692348,144,0
753,2,4.0,244,41.85728513956362,-87.65579406044984,222,1
754,2,4.0,2329,41.909095,-87.677829,158,2
755,2,4.0,376,41.934417,-87.646039,193,1
756,2,4.0,95,41.88825716500445,-87.62157038691191,21,1
757,2,4.0,473,41.95365,-87.70171,61,0
758,2,4.0,310,41.9267403,-87.6509838,37,1
759,2,5.0,4,41.90478444779945,-87.64051889999999,130,-1
760,2,4.5,284,41.9248027560034,-87.6479495139774,176,1
761,2,4.0,68,41.94343,-87.68175,146,1
762,2,4.0,69,41.93203258021119,-87.6929492,33,1
763,2,4.0,213,41.9030684,-87.6768271,147,0
764,2,4.0,616,41.9030612,-87.677777,31,1
765,2,3.0,36,41.87594,-87.70111,197,-1
766,2,4.5,170,41.95323,-87.71882,193,1
767,2,3.5,2,41.8809509277344,-87.6281509399414,190,-1
768,2,3.5,734,41.88531,-87.63726,53,1
769,2,4.0,981,41.9400472330334,-87.6555045423279,82,1
770,2,4.0,87,41.911329,-87.635425,234,1
771,2,4.0,577,41.9614551,-87.670454,242,1
772,2,4.5,60,41.8767111,-87.6332149,222,0
773,2,4.5,116,41.87611,-87.62903,178,1
774,2,4.5,4,41.8873828608272,-87.62668987003542,133,-1
775,2,3.5,742,41.86393135887502,-87.62389637381315,217,2
776,2,4.5,851,41.88146617619969,-87.65316184110442,122,2
777,2,4.0,324,41.89118888587217,-87.62148383101528,31,1
778,2,4.0,1019,41.857871,-87.65739,16,1
779,2,4.0,176,41.88588,-87.64845,138,2
780,2,4.0,109,41.95007692664319,-87.66354455371,193,1
781,2,4.5,72,41.917308807373,-87.7361297607422,37,0
782,2,3.5,345,41.85577,-87.62194,197,2
783,2,4.0,907,41.9249801635742,-87.7010879516602,189,1
784,2,3.5,1410,41.903509,-87.672735,17,1
785,2,4.5,46,41.97315373210034,-87.6553356,77,-1
786,2,5.0,9,41.90189,-87.63707,4,-1
787,2,4.0,151,41.9456953,-87.6550152,53,1
788,2,4.0,15,41.8757362,-87.7049484,114,0
789,2,3.5,302,41.886043,-87.625991,53,1
790,2,4.5,40,41.94296550865342,-87.6788864788598,40,-1
791,2,4.5,43,41.9342623,-87.6905443,16,0
792,2,4.5,112,41.93946,-87.71879,187,1
793,2,4.0,3084,41.871566,-87.627275,176,1
794,2,4.0,95,41.93521,-87.6444,144,-1
795,2,4.0,229,41.8533582,-87.6223549,122,1
796,2,3.5,875,41.9347,-87.65359,146,2
797,2,4.5,144,41.85070230852128,-87.79149491339922,144,-1
798,2,4.0,160,41.8665155439681,-87.6243624463677,68,1
799,2,3.5,191,41.89597,-87.69075,234,1
800,2,4.0,11,41.87973,-87.63314,158,-1
801,2,3.5,155,41.871461,-87.624416,158,1
802,2,4.0,99,41.9541776,-87.6667961,51,1
803,2,4.0,185,41.925051,-87.702579,176,-1
804,2,4.5,333,41.937251,-87.65903,214,1
805,2,4.5,44,41.940078402779534,-87.65392295166461,254,-1
806,2,4.0,2565,41.8905699,-87.63079,146,2
807,2,4.0,67,41.9093694,-87.64803959999999,146,1
808,2,4.5,74,41.836002,-87.645862,51,1
809,2,4.0,610,41.89529,-87.62872,146,2
810,2,4.5,226,41.886212,-87.650178,38,-1
811,2,4.0,378,41.9070377212869,-87.63409,37,1
812,2,4.5,292,41.8858512,-87.7947581,122,1
813,2,3.5,37,41.91785760183505,-87.67725451996606,56,-1
814,2,5.0,3,41.89634835206875,-87.66406529999999,159,-1
815,2,4.5,86,41.93911,-87.69973,99,1
816,2,4.0,1715,41.959767,-87.682822,37,1
817,2,4.5,85,41.9693106823458,-87.7081189433495,130,1
818,2,4.0,111,41.8845849,-87.6347084,92,-1
819,2,4.5,213,41.893873,-87.620719,158,2
820,2,4.5,574,41.8845699,-87.65406,176,1
821,2,4.0,109,41.86918649665611,-87.62563998666667,51,1
822,2,4.0,73,41.88851,-87.62487,16,1
823,2,4.0,732,41.8884276598692,-87.6310951262712,122,1
824,2,4.5,50,41.9669551,-87.6663299,234,1
825,2,3.5,190,41.895249569149584,-87.6316907020144,39,-1
826,2,4.5,3,41.88595,-87.63951,158,-1
827,2,4.0,1071,41.8653913003346,-87.6260132093555,176,1
828,2,4.0,462,41.887991,-87.630782,197,3
829,2,4.0,603,41.92424,-87.72135,159,1
830,2,5.0,5,41.95377429,-87.64993147,192,-1
831,2,5.0,99,41.94536,-87.7094,11,-1
832,2,4.0,122,41.909963,-87.693842,214,1
833,2,4.0,100,41.9447779,-87.6539943,37,1
834,2,4.0,830,41.9430502,-87.6713149,254,1
835,2,4.5,75,41.93817058687007,-87.6444688,144,-1
836,2,3.5,832,41.867902,-87.62438,37,1
837,2,4.0,1400,41.889732,-87.637789,197,1
838,2,4.0,428,41.89621,-87.66664,228,1
839,2,3.5,457,41.91023,-87.67884,16,1
840,2,4.0,1305,41.938785532425,-87.6445316181281,187,1
841,2,5.0,2,41.95679216909235,-87.69299704115203,192,-1
842,2,4.0,698,41.942444,-87.670869,228,0
843,2,4.5,297,41.849921,-87.632384,51,1
844,2,3.5,3413,41.90938295877578,-87.67727213164329,146,1
845,2,4.5,115,41.88235,-87.6404699,208,0
846,2,4.5,43,41.92611,-87.64056,130,-1
847,2,4.5,68,41.93297754621333,-87.64079770000001,117,-1
848,2,4.0,148,41.93031,-87.70974,222,1
849,2,3.5,45,41.90929,-87.6763,214,-1
850,2,4.0,142,41.921567,-87.653054,36,0
851,2,4.0,340,41.87241,-87.63028,158,1
852,2,4.0,241,41.9086459,-87.6491646,214,1
853,2,4.0,300,41.8955764770508,-87.6549072265625,16,1
854,2,4.0,394,41.8580620309243,-87.6579136699406,158,1
855,2,3.5,1229,41.880595,-87.630159,122,2
856,2,4.0,33,41.86823,-87.62635,130,-1
857,2,3.5,102,41.94723,-87.65673,16,-1
858,2,4.5,42,41.879795,-87.647533,48,-1
859,2,3.5,786,41.90301427628,-87.6788022511999,214,1
860,2,4.5,18,41.926647,-87.640892,249,-1
861,2,4.0,599,41.90268,-87.6902,133,1
862,2,4.0,101,41.881497,-87.65554,189,1
863,2,3.5,247,41.9467887878418,-87.6636428833008,214,1
864,2,4.0,6704,41.8935110277366,-87.63153932522982,113,0
865,2,4.0,729,41.8848,-87.64729,146,1
866,2,3.0,214,41.9031375,-87.6725591,234,1
867,2,4.5,318,41.88303122324928,-87.62858419999999,197,1
868,2,3.0,1069,41.8636916138122,-87.6242473934512,31,1
869,2,4.0,249,41.942657,-87.698182,77,0
870,2,4.0,801,41.9042336,-87.6343073,176,1
871,2,4.5,13,41.9040398,-87.6317598,16,-1
872,2,4.0,516,41.86958,-87.66115,17,1
873,2,4.5,104,41.8982758,-87.6428325,227,0
874,2,4.0,1938,41.88929895636181,-87.63533114204132,158,2
875,2,4.5,2,41.84641,-87.62487,146,-1
876,2,3.5,104,41.897282,-87.638569,130,-1
877,2,4.5,109,41.9616341572249,-87.6758510199313,16,1
878,2,3.5,298,41.8957413,-87.6817991,187,1
879,2,4.5,75,41.9003551,-87.6376374,239,1
880,2,4.5,40,41.83907697710367,-87.66272018427098,219,1
881,2,4.0,20,41.951304,-87.659557,214,-1
882,2,4.0,276,41.9055595397949,-87.6296463012695,122,1
883,2,4.0,85,41.87766857903421,-87.63862762814918,251,1
884,2,4.5,28,41.93756,-87.668119,146,-1
885,2,4.0,24,41.84945,-87.63173,116,-1
886,2,4.0,5,41.857986,-87.667684,38,-1
887,2,4.0,203,41.885065072700144,-87.63845008428966,37,1
888,2,4.0,11,41.84982,-87.70552,240,-1
889,2,4.5,132,41.959813,-87.728466,122,2
890,2,4.0,45,41.8865255363407,-87.6496984016747,223,1
891,2,4.0,34,41.889635,-87.644829,37,-1
892,2,5.0,2,41.881777,-87.65613,53,-1
893,2,4.0,109,41.886363,-87.64001,158,1
894,2,4.0,599,41.925175,-87.68706,146,1
895,2,4.0,81,41.94611568908472,-87.70946597825977,101,2
896,2,4.0,1241,41.8912043,-87.6239424,217,2
897,2,4.0,910,41.886524,-87.6518661,158,3
898,2,3.5,36,41.880895,-87.631107,29,-1
899,2,4.0,458,41.90314,-87.689317,31,1
900,2,4.0,1267,41.867936029135,-87.642088208016,65,1
901,2,4.0,799,41.9095818,-87.6777204,138,1
902,2,4.0,32,41.87901,-87.63451,17,1
903,2,4.0,53,41.887087,-87.623094,17,1
904,2,4.5,125,41.87709215177034,-87.62720908557776,117,1
905,2,4.5,155,41.85384307598535,-87.6346385020104,189,1
906,2,3.0,82,41.8862044908843,-87.6129848744132,38,1
907,2,4.0,183,41.88137,-87.65435,31,1
908,2,3.5,4,41.8882,-87.6376,69,-1
909,2,4.5,40,41.85444,-87.63322,17,-1
910,2,4.5,599,41.8909301757812,-87.6721038818359,31,1
911,2,3.5,5,41.87906,-87.63302,158,1
912,2,0.0,0,41.88052539056721,-87.72347317600772,88,-1
913,2,4.5,31,41.910588,-87.693147,222,-1
914,2,5.0,11,41.965892,-87.708205,171,-1
915,2,4.0,154,41.881133,-87.6411791,17,0
916,2,3.5,493,41.903526,-87.673446,176,1
917,2,4.0,132,41.9277,-87.70607,15,1
918,2,4.0,12,41.88106,-87.72313,158,0
919,2,4.0,2295,41.97581,-87.66874,97,1
920,2,4.5,278,41.94209,-87.65199,54,1
921,2,5.0,64,41.92494,-87.66496,219,-1
922,2,4.0,527,41.8869049,-87.6505142,87,1
923,2,4.5,595,41.936365,-87.719246,179,1
924,2,4.5,135,41.92228,-87.64402,234,1
925,2,4.5,684,41.954023,-87.718296,122,1
926,2,3.0,23,41.87774,-87.64471,130,-1
927,2,4.0,196,41.88915006324514,-87.65213723322417,192,-1
928,2,4.5,16,41.89419,-87.62826,234,-1
929,2,4.5,199,41.90975,-87.71347,146,1
930,2,4.0,55,41.924924,-87.6483,165,1
931,2,5.0,8,41.887628558330114,-87.62012928421646,38,-1
932,2,3.5,205,41.93958,-87.66342,158,2
933,2,5.0,106,41.96895,-87.69363,146,-1
934,2,4.0,270,41.952431,-87.663841,16,1
935,2,4.0,9,41.89562816465012,-87.64964127343815,125,-1
936,2,4.5,332,41.83843,-87.6343,122,1
937,2,4.0,39,41.89028,-87.628957,122,-1
938,2,4.0,2429,41.891492,-87.630833,158,1
939,2,4.5,28,41.93287,-87.65504,176,-1
940,2,4.0,184,41.88527,-87.65501,158,1
941,2,4.5,446,41.881649,-87.6250076,158,1
942,2,4.5,101,41.99066,-87.65997,122,2
943,2,4.5,857,41.89056989999944,-87.61645117256026,176,1
944,2,4.5,93,41.83066122312554,-87.64794587609751,104,-1
945,2,4.5,16,41.88344,-87.6335,12,-1
946,2,4.0,458,41.90439,-87.63043,176,1
947,2,5.0,1,41.894308355261465,-87.62559752897025,92,-1
948,2,4.5,681,41.877049,-87.634798,38,0
949,2,4.5,88,41.96172,-87.67563,228,1
950,2,4.0,357,41.84501,-87.6463051,223,1
951,2,4.5,109,41.924935,-87.710448,219,-1
952,2,5.0,2,41.9418946693983,-87.71228333099481,114,-1
953,2,5.0,11,41.9806,-87.66038,38,-1
954,2,4.0,37,41.89028,-87.63782,38,1
955,2,4.0,300,41.9330169,-87.6464152,48,1
956,2,4.0,695,41.90046,-87.66776,197,1
957,2,4.0,7,41.8847435,-87.6359237611486,158,-1
958,2,4.5,539,41.86457,-87.64583,246,0
959,2,3.5,689,41.88988928086769,-87.62487182006501,176,1
960,2,4.0,916,41.8898321,-87.6285441,214,1
961,2,4.0,1885,41.89569,-87.67172,125,1
962,2,4.5,258,41.8697,-87.65451,146,0
963,2,4.0,101,41.88346,-87.63305,246,0
964,2,4.5,818,41.905637,-87.630333,31,1
965,2,3.5,57,41.85873,-87.66079,146,1
966,2,4.0,217,41.9284262,-87.6636071,214,1
967,2,4.5,131,41.96704,-87.71358,81,0
968,2,4.5,149,41.853382,-87.633317,220,1
969,2,4.0,9,41.954133,-87.719404,222,-1
970,2,4.0,577,41.90892,-87.66793,158,3
971,2,4.0,2580,41.8899414,-87.6273507,197,2
972,2,4.0,22,41.9040942994018,-87.6672625303415,176,-1
973,2,4.0,2705,41.8687801,-87.6242249,31,1
974,2,3.5,1022,41.901201,-87.663558,158,1
975,2,4.5,1437,41.894028,-87.6213298,74,0
976,2,4.0,8,41.93293,-87.64516,114,-1
977,2,4.5,54,41.95356,-87.67793,55,1
978,2,4.0,33,41.96649,-87.70818,1,-1
979,2,4.0,859,41.88848,-87.62827,31,1
980,2,4.0,169,41.92062,-87.6378299,122,1
981,2,4.0,176,41.89252,-87.63378,197,-1
982,2,4.5,119,41.879561760710494,-87.6303996843646,117,1
983,2,4.0,809,41.91427,-87.63508,31,1
984,2,4.5,434,41.9734020412826,-87.6561914478504,246,1
985,2,4.0,224,41.869543,-87.655786,51,1
986,2,4.5,30,41.8549892797766,-87.63212277282715,54,-1
987,2,4.0,904,41.87218302945702,-87.62729697214421,113,0
988,2,4.5,425,41.8478012084961,-87.6827697753906,122,1
989,2,4.5,91,41.91744,-87.68652,113,0
990,2,4.0,29,41.8958299,-87.62408,158,1
991,2,4.5,36,41.87108,-87.62549,37,-1
992,2,3.5,565,41.883812,-87.662903,158,1
993,2,3.5,46,41.92508,-87.66201,48,-1
994,2,3.5,839,41.90352,-87.67573,31,1
995,2,5.0,6,41.96012,-87.64791,122,-1
996,2,4.0,132,41.85205,-87.62334,234,2
997,2,4.5,64,41.93927496480576,-87.70224356994014,193,1
998,2,4.5,58,41.8744865206047,-87.6404256754631,146,-1
999,2,4.0,210,41.913698,-87.682071,31,1
1000,3,4.0,77,41.90605,-87.67024,247,1
1001,3,3.5,581,41.97498976427746,-87.86711812019348,163,1
1002,3,4.5,26,41.903016,-87.6752571,9,1
1003,3,4.0,110,41.90907,-87.67595,256,1
1004,3,5.0,36,41.895697,-87.6764319,216,1
1005,3,4.5,95,41.9278728181952,-87.7064538002014,256,1
1006,3,5.0,53,41.903311,-87.680667,127,1
1007,3,4.5,29,41.93368046625844,-87.7146383061342,230,0
1008,3,4.0,20,41.85229,-87.63165,100,0
1009,3,4.5,36,41.9269031388998,-87.6975776376003,233,1
